Time,Channel A
(s),(V)

0.30274999,-1.19549700
0.30275999,-1.19549700
0.30276999,-1.19549700
0.30277999,-1.19549700
0.30278999,-1.19549700
0.30279999,-1.19549700
0.30280999,-1.19549700
0.30281999,-1.19549700
0.30282999,-1.19549700
0.30283999,-1.19549700
0.30284999,-1.19549700
0.30285999,-1.19549700
0.30286999,-1.19549700
0.30287999,-1.19549700
0.30288999,-1.19549700
0.30289999,-1.19549700
0.30290999,-1.21278300
0.30291999,-1.19549700
0.30292999,-1.19549700
0.30293999,-1.19549700
0.30294999,-1.19549700
0.30295999,-1.19549700
0.30296999,-1.19549700
0.30297999,-1.19549700
0.30298999,-1.19549700
0.30299999,-1.19549700
0.30300999,-1.19549700
0.30301999,-1.19549700
0.30302999,-1.19549700
0.30303999,-1.19549700
0.30304999,-1.19549700
0.30305999,-1.19549700
0.30306999,-1.19549700
0.30307999,-1.19549700
0.30308999,-1.19549700
0.30309999,-1.19549700
0.30310999,-1.19549700
0.30311999,-1.19549700
0.30312999,-1.19549700
0.30313999,-1.19549700
0.30314999,-1.21278300
0.30315999,-1.19549700
0.30316999,-1.19549700
0.30317999,-1.19549700
0.30318999,-1.19549700
0.30319999,-1.19549700
0.30320999,-1.19549700
0.30321999,-1.19549700
0.30322999,-1.19549700
0.30323999,-1.19549700
0.30324999,-1.19549700
0.30325999,-1.19549700
0.30326999,-1.19549700
0.30327999,-1.19549700
0.30328999,-1.19549700
0.30329999,-1.19549700
0.30330999,-1.19549700
0.30331999,-1.19549700
0.30332999,-1.19549700
0.30333999,-1.19549700
0.30334999,-1.21278300
0.30335999,-1.19549700
0.30336999,-1.19549700
0.30337999,-1.19549700
0.30338999,0.03463336
0.30339999,0.01728592
0.30340999,0.01728592
0.30341999,0.01728592
0.30342999,0.01728592
0.30343999,0.01728592
0.30344999,0.01728592
0.30345999,0.01728592
0.30346999,0.01728592
0.30347999,0.01728592
0.30348999,0.01728592
0.30349999,0.01728592
0.30350999,0.01728592
0.30351999,0.01728592
0.30352999,0.00000000
0.30353999,0.01728592
0.30354999,0.01728592
0.30355999,-1.21278300
0.30356999,-1.21278300
0.30357999,-1.21278300
0.30358999,-1.21278300
0.30359999,-1.21278300
0.30360999,-1.21278300
0.30361999,-1.21278300
0.30362999,-1.21278300
0.30363999,-1.21278300
0.30364999,-1.21278300
0.30365999,-1.21278300
0.30366999,-1.21278300
0.30367999,-1.19549700
0.30368999,-1.21278300
0.30369999,-1.19549700
0.30370999,-1.19549700
0.30371999,-1.19549700
0.30372999,-1.19549700
0.30373999,-1.21278300
0.30374999,-1.21278300
0.30375999,-1.19549700
0.30376999,-1.19549700
0.30377999,-1.19549700
0.30378999,-1.19549700
0.30379999,-1.19549700
0.30380999,-1.21278300
0.30381999,-1.19549700
0.30382999,-1.19549700
0.30383999,-1.19549700
0.30384999,-1.19549700
0.30385999,-1.19549700
0.30386999,-1.19549700
0.30387999,-1.19549700
0.30388999,-1.19549700
0.30389999,-1.19549700
0.30390999,-1.19549700
0.30391999,-1.19549700
0.30392999,-1.19549700
0.30393999,-1.19549700
0.30394999,-1.19549700
0.30395999,-1.21278300
0.30396999,-1.19549700
0.30397999,-1.19549700
0.30398999,-1.19549700
0.30399999,-1.19549700
0.30400999,-1.19549700
0.30401999,-1.19549700
0.30402999,-1.19549700
0.30403999,-1.19549700
0.30404999,-1.19549700
0.30405999,-1.19549700
0.30406999,-1.19549700
0.30407999,-1.19549700
0.30408999,-1.19549700
0.30409999,-1.19549700
0.30410999,-1.21278300
0.30411999,-1.19549700
0.30412999,-1.19549700
0.30413999,-1.19549700
0.30414999,-1.21278300
0.30415999,-1.19549700
0.30416999,-1.19549700
0.30417999,-1.19549700
0.30418999,-1.19549700
0.30419999,-1.19549700
0.30420999,-1.19549700
0.30421999,-1.19549700
0.30422999,-1.19549700
0.30423999,-1.19549700
0.30424999,-1.19549700
0.30425999,-1.21278300
0.30426999,-1.19549700
0.30427999,-1.19549700
0.30428999,-1.19549700
0.30429999,-1.19549700
0.30430999,-1.19549700
0.30431999,-1.19549700
0.30432999,-1.19549700
0.30433999,-1.19549700
0.30434999,-1.19549700
0.30435999,-1.19549700
0.30436999,-1.19549700
0.30437999,-1.19549700
0.30438999,-1.19549700
0.30439999,-1.19549700
0.30440999,-1.19549700
0.30441999,0.01728592
0.30442999,0.01728592
0.30443999,0.01728592
0.30444999,0.01728592
0.30445999,0.01728592
0.30446999,0.01728592
0.30447999,0.01728592
0.30448999,0.01728592
0.30449999,0.01728592
0.30450999,0.01728592
0.30451999,0.01728592
0.30452999,0.01728592
0.30453999,0.01728592
0.30454999,0.00000000
0.30455999,0.01728592
0.30456999,0.01728592
0.30457999,-1.21278300
0.30458999,-1.21278300
0.30459999,-1.21278300
0.30460999,-1.21278300
0.30461999,-1.21278300
0.30462999,-1.21278300
0.30463999,-1.21278300
0.30464999,-1.21278300
0.30465999,-1.21278300
0.30466999,-1.21278300
0.30467999,-1.21278300
0.30468999,-1.21278300
0.30469999,-1.21278300
0.30470999,-1.21278300
0.30471999,-1.21278300
0.30472999,-1.21278300
0.30473999,-1.19549700
0.30474999,-1.21278300
0.30475999,-1.19549700
0.30476999,-1.19549700
0.30477999,-1.19549700
0.30478999,-1.19549700
0.30479999,-1.19549700
0.30480999,-1.19549700
0.30481999,-1.21278300
0.30482999,-1.19549700
0.30483999,-1.19549700
0.30484999,-1.19549700
0.30485999,-1.19549700
0.30486999,-1.19549700
0.30487999,-1.21278300
0.30488999,-1.19549700
0.30489999,-1.19549700
0.30490999,-1.19549700
0.30491999,-1.19549700
0.30492999,-1.19549700
0.30493999,-1.19549700
0.30494999,-1.19549700
0.30495999,-1.19549700
0.30496999,-1.19549700
0.30497999,-1.19549700
0.30498999,-1.19549700
0.30499999,-1.19549700
0.30500999,-1.19549700
0.30501999,-1.19549700
0.30502999,-1.19549700
0.30503999,-1.19549700
0.30504999,-1.19549700
0.30505999,-1.19549700
0.30506999,-1.19549700
0.30507999,-1.19549700
0.30508999,-1.19549700
0.30509999,-1.19549700
0.30510999,-1.19549700
0.30511999,-1.19549700
0.30512999,-1.19549700
0.30513999,-1.19549700
0.30514999,-1.19549700
0.30515999,-1.19549700
0.30516999,-1.21278300
0.30517999,-1.19549700
0.30518999,-1.19549700
0.30519999,-1.19549700
0.30520999,-1.19549700
0.30521999,-1.19549700
0.30522999,-1.19549700
0.30523999,-1.19549700
0.30524999,-1.19549700
0.30525999,-1.19549700
0.30526999,-1.21278300
0.30527999,-1.21278300
0.30528999,-1.19549700
0.30529999,-1.19549700
0.30530999,-1.19549700
0.30531999,-1.19549700
0.30532999,-1.19549700
0.30533999,-1.19549700
0.30534999,-1.19549700
0.30535999,-1.19549700
0.30536999,-1.19549700
0.30537999,-1.19549700
0.30538999,-1.21278300
0.30539999,-1.19549700
0.30540999,-1.19549700
0.30541999,-1.19549700
0.30542999,0.01728592
0.30543999,0.01728592
0.30544999,0.01728592
0.30545999,0.01728592
0.30546999,0.01728592
0.30547999,0.01728592
0.30548999,0.01728592
0.30549999,0.01728592
0.30550999,0.01728592
0.30551999,0.01728592
0.30552999,0.01728592
0.30553999,0.01728592
0.30554999,0.01728592
0.30555999,0.01728592
0.30556999,0.01728592
0.30557999,0.01728592
0.30558999,0.00000000
0.30559999,0.01728592
0.30560999,-1.21278300
0.30561999,-1.21278300
0.30562999,-1.21278300
0.30563999,-1.21278300
0.30564999,-1.21278300
0.30565999,-1.21278300
0.30566999,-1.21278300
0.30567999,-1.21278300
0.30568999,-1.19549700
0.30569999,-1.21278300
0.30570999,-1.21278300
0.30571999,-1.21278300
0.30572999,-1.21278300
0.30573999,-1.19549700
0.30574999,-1.21278300
0.30575999,-1.21278300
0.30576999,-1.19549700
0.30577999,-1.19549700
0.30578999,-1.19549700
0.30579999,-1.19549700
0.30580999,-1.19549700
0.30581999,-1.21278300
0.30582999,-1.19549700
0.30583999,-1.19549700
0.30584999,-1.19549700
0.30585999,-1.19549700
0.30586999,-1.19549700
0.30587999,-1.19549700
0.30588999,-1.19549700
0.30589999,-1.19549700
0.30590999,-1.19549700
0.30591999,-1.21278300
0.30592999,-1.19549700
0.30593999,-1.19549700
0.30594999,-1.19549700
0.30595999,-1.19549700
0.30596999,-1.19549700
0.30597999,-1.19549700
0.30598999,-1.21278300
0.30599999,-1.19549700
0.30600999,-1.19549700
0.30601999,-1.19549700
0.30602999,-1.19549700
0.30603999,-1.19549700
0.30604999,-1.19549700
0.30605999,-1.19549700
0.30606999,-1.19549700
0.30607999,-1.19549700
0.30608999,-1.19549700
0.30609999,-1.19549700
0.30610999,-1.19549700
0.30611999,-1.19549700
0.30612999,-1.19549700
0.30613999,-1.19549700
0.30614999,-1.19549700
0.30615999,-1.19549700
0.30616999,-1.19549700
0.30617999,-1.19549700
0.30618999,-1.19549700
0.30619999,-1.19549700
0.30620999,-1.19549700
0.30621999,-1.19549700
0.30622999,-1.21278300
0.30623999,-1.19549700
0.30624999,-1.19549700
0.30625999,-1.19549700
0.30626999,-1.19549700
0.30627999,-1.19549700
0.30628999,-1.19549700
0.30629999,-1.19549700
0.30630999,-1.19549700
0.30631999,-1.19549700
0.30632999,-1.19549700
0.30633999,-1.19549700
0.30634999,-1.21278300
0.30635999,-1.19549700
0.30636999,-1.19549700
0.30637999,-1.19549700
0.30638999,-1.19549700
0.30639999,-1.19549700
0.30640999,-1.19549700
0.30641999,-1.19549700
0.30642999,-1.19549700
0.30643999,-1.19549700
0.30644999,0.03463336
0.30645999,0.01728592
0.30646999,0.01728592
0.30647999,0.01728592
0.30648999,0.01728592
0.30649999,0.01728592
0.30650999,0.01728592
0.30651999,0.01728592
0.30652999,0.01728592
0.30653999,0.01728592
0.30654999,0.01728592
0.30655999,0.01728592
0.30656999,0.01728592
0.30657999,0.01728592
0.30658999,0.01728592
0.30659999,0.00000000
0.30660999,0.00000000
0.30661999,0.01728592
0.30662999,-1.21278300
0.30663999,-1.21278300
0.30664999,-1.21278300
0.30665999,-1.21278300
0.30666999,-1.21278300
0.30667999,-1.21278300
0.30668999,-1.21278300
0.30669999,-1.21278300
0.30670999,-1.21278300
0.30671999,-1.19549700
0.30672999,-1.21278300
0.30673999,-1.19549700
0.30674999,-1.21278300
0.30675999,-1.19549700
0.30676999,-1.19549700
0.30677999,-1.19549700
0.30678999,-1.19549700
0.30679999,-1.19549700
0.30680999,-1.19549700
0.30681999,-1.19549700
0.30682999,-1.19549700
0.30683999,-1.19549700
0.30684999,-1.19549700
0.30685999,-1.19549700
0.30686999,-1.19549700
0.30687999,-1.19549700
0.30688999,-1.19549700
0.30689999,-1.19549700
0.30690999,-1.19549700
0.30691999,-1.19549700
0.30692999,-1.19549700
0.30693999,-1.19549700
0.30694999,-1.19549700
0.30695999,-1.19549700
0.30696999,-1.19549700
0.30697999,-1.19549700
0.30698999,-1.21278300
0.30699999,-1.19549700
0.30700999,-1.21278300
0.30701999,-1.19549700
0.30702999,-1.21278300
0.30703999,-1.19549700
0.30704999,-1.19549700
0.30705999,-1.19549700
0.30706999,-1.19549700
0.30707999,-1.19549700
0.30708999,-1.19549700
0.30709999,-1.19549700
0.30710999,-1.19549700
0.30711999,-1.19549700
0.30712999,-1.19549700
0.30713999,-1.19549700
0.30714999,-1.19549700
0.30715999,-1.19549700
0.30716999,-1.21278300
0.30717999,-1.19549700
0.30718999,-1.19549700
0.30719999,-1.19549700
0.30720999,-1.19549700
0.30721999,-1.19549700
0.30722999,-1.21278300
0.30723999,-1.19549700
0.30724999,-1.19549700
0.30725999,-1.19549700
0.30726999,-1.19549700
0.30727999,-1.19549700
0.30728999,-1.19549700
0.30729999,-1.21278300
0.30730999,-1.19549700
0.30731999,-1.19549700
0.30732999,-1.19549700
0.30733999,-1.19549700
0.30734999,-1.19549700
0.30735999,-1.19549700
0.30736999,-1.21278300
0.30737999,-1.19549700
0.30738999,-1.19549700
0.30739999,-1.19549700
0.30740999,-1.19549700
0.30741999,-1.19549700
0.30742999,-1.19549700
0.30743999,-1.19549700
0.30744999,-1.19549700
0.30745999,-1.19549700
0.30746999,0.01728592
0.30747999,0.01728592
0.30748999,0.01728592
0.30749999,0.01728592
0.30750999,0.01728592
0.30751999,0.01728592
0.30752999,0.01728592
0.30753999,0.01728592
0.30754999,0.01728592
0.30755999,0.01728592
0.30756999,0.01728592
0.30757999,0.01728592
0.30758999,0.01728592
0.30759999,0.01728592
0.30760999,0.00000000
0.30761999,0.01728592
0.30762999,0.00000000
0.30763999,0.01728592
0.30764999,-1.21278300
0.30765999,-1.21278300
0.30766999,-1.21278300
0.30767999,-1.21278300
0.30768999,-1.21278300
0.30769999,-1.21278300
0.30770999,-1.21278300
0.30771999,-1.21278300
0.30772999,-1.21278300
0.30773999,-1.21278300
0.30774999,-1.21278300
0.30775999,-1.19549700
0.30776999,-1.21278300
0.30777999,-1.21278300
0.30778999,-1.19549700
0.30779999,-1.21278300
0.30780999,-1.19549700
0.30781999,-1.19549700
0.30782999,-1.19549700
0.30783999,-1.19549700
0.30784999,-1.19549700
0.30785999,-1.19549700
0.30786999,-1.19549700
0.30787999,-1.19549700
0.30788999,-1.19549700
0.30789999,-1.19549700
0.30790999,-1.19549700
0.30791999,-1.19549700
0.30792999,-1.19549700
0.30793999,-1.19549700
0.30794999,-1.19549700
0.30795999,-1.19549700
0.30796999,-1.19549700
0.30797999,-1.19549700
0.30798999,-1.21278300
0.30799999,-1.19549700
0.30800999,-1.19549700
0.30801999,-1.19549700
0.30802999,-1.19549700
0.30803999,-1.19549700
0.30804999,-1.19549700
0.30805999,-1.19549700
0.30806999,-1.19549700
0.30807999,-1.19549700
0.30808999,-1.19549700
0.30809999,-1.19549700
0.30810999,-1.19549700
0.30811999,-1.19549700
0.30812999,-1.21278300
0.30813999,-1.19549700
0.30814999,-1.19549700
0.30815999,-1.19549700
0.30816999,-1.19549700
0.30817999,-1.19549700
0.30818999,-1.19549700
0.30819999,-1.19549700
0.30820999,-1.21278300
0.30821999,-1.19549700
0.30822999,-1.19549700
0.30823999,-1.19549700
0.30824999,-1.19549700
0.30825999,-1.19549700
0.30826999,-1.19549700
0.30827999,-1.19549700
0.30828999,-1.19549700
0.30829999,-1.19549700
0.30830999,-1.21278300
0.30831999,-1.19549700
0.30832999,-1.19549700
0.30833999,-1.19549700
0.30834999,-1.19549700
0.30835999,-1.19549700
0.30836999,-1.19549700
0.30837999,-1.19549700
0.30838999,-1.19549700
0.30839999,-1.19549700
0.30840999,-1.19549700
0.30841999,-1.19549700
0.30842999,-1.19549700
0.30843999,-1.19549700
0.30844999,-1.19549700
0.30845999,-1.19549700
0.30846999,-1.19549700
0.30847999,-1.19549700
0.30848999,0.01728592
0.30849999,0.01728592
0.30850999,0.01728592
0.30851999,0.01728592
0.30852999,0.01728592
0.30853999,0.01728592
0.30854999,0.01728592
0.30855999,0.01728592
0.30856999,0.01728592
0.30857999,0.01728592
0.30858999,0.01728592
0.30859999,0.01728592
0.30860999,0.01728592
0.30861999,0.01728592
0.30862999,0.01728592
0.30863999,0.01728592
0.30864999,0.01728592
0.30865999,0.01728592
0.30866999,0.00000000
0.30867999,-1.21278300
0.30868999,-1.21278300
0.30869999,-1.21278300
0.30870999,-1.21278300
0.30871999,-1.21278300
0.30872999,-1.21278300
0.30873999,-1.19549700
0.30874999,-1.21278300
0.30875999,-1.21278300
0.30876999,-1.21278300
0.30877999,-1.19549700
0.30878999,-1.19549700
0.30879999,-1.21278300
0.30880999,-1.19549700
0.30881999,-1.21278300
0.30882999,-1.19549700
0.30883999,-1.19549700
0.30884999,-1.19549700
0.30885999,-1.19549700
0.30886999,-1.19549700
0.30887999,-1.19549700
0.30888999,-1.19549700
0.30889999,-1.19549700
0.30890999,-1.19549700
0.30891999,-1.19549700
0.30892999,-1.19549700
0.30893999,-1.19549700
0.30894999,-1.19549700
0.30895999,-1.19549700
0.30896999,-1.19549700
0.30897999,-1.19549700
0.30898999,-1.19549700
0.30899999,-1.19549700
0.30900999,-1.21278300
0.30901999,-1.19549700
0.30902999,-1.19549700
0.30903999,-1.19549700
0.30904999,-1.19549700
0.30905999,-1.19549700
0.30906999,-1.19549700
0.30907999,-1.19549700
0.30908999,-1.19549700
0.30909999,-1.19549700
0.30910999,-1.19549700
0.30911999,-1.19549700
0.30912999,-1.19549700
0.30913999,-1.19549700
0.30914999,-1.19549700
0.30915999,-1.19549700
0.30916999,-1.19549700
0.30917999,-1.19549700
0.30918999,-1.19549700
0.30919999,-1.19549700
0.30920999,-1.19549700
0.30921999,-1.19549700
0.30922999,-1.19549700
0.30923999,-1.19549700
0.30924999,-1.19549700
0.30925999,-1.19549700
0.30926999,-1.19549700
0.30927999,-1.19549700
0.30928999,-1.19549700
0.30929999,-1.19549700
0.30930999,-1.19549700
0.30931999,-1.19549700
0.30932999,-1.19549700
0.30933999,-1.19549700
0.30934999,-1.19549700
0.30935999,-1.19549700
0.30936999,-1.19549700
0.30937999,-1.19549700
0.30938999,-1.19549700
0.30939999,-1.19549700
0.30940999,-1.19549700
0.30941999,-1.19549700
0.30942999,-1.19549700
0.30943999,-1.19549700
0.30944999,-1.19549700
0.30945999,-1.19549700
0.30946999,-1.19549700
0.30947999,-1.19549700
0.30948999,-1.19549700
0.30949999,0.03463336
0.30950999,0.01728592
0.30951999,0.01728592
0.30952999,0.01728592
0.30953999,0.01728592
0.30954999,0.01728592
0.30955999,0.01728592
0.30956999,0.01728592
0.30957999,0.01728592
0.30958999,0.01728592
0.30959999,0.01728592
0.30960999,0.01728592
0.30961999,0.01728592
0.30962999,0.01728592
0.30963999,0.01728592
0.30964999,0.01728592
0.30965999,0.01728592
0.30966999,0.00000000
0.30967999,0.00000000
0.30968999,0.00000000
0.30969999,-1.21278300
0.30970999,-1.21278300
0.30971999,-1.21278300
0.30972999,-1.21278300
0.30973999,-1.21278300
0.30974999,-1.21278300
0.30975999,-1.21278300
0.30976999,-1.21278300
0.30977999,-1.19549700
0.30978999,-1.19549700
0.30979999,-1.21278300
0.30980999,-1.19549700
0.30981999,-1.19549700
0.30982999,-1.21278300
0.30983999,-1.19549700
0.30984999,-1.21278300
0.30985999,-1.19549700
0.30986999,-1.19549700
0.30987999,-1.19549700
0.30988999,-1.19549700
0.30989999,-1.19549700
0.30990999,-1.19549700
0.30991999,-1.19549700
0.30992999,-1.19549700
0.30993999,-1.19549700
0.30994999,-1.19549700
0.30995999,-1.19549700
0.30996999,-1.19549700
0.30997999,-1.21278300
0.30998999,-1.19549700
0.30999999,-1.19549700
0.31000999,-1.21278300
0.31001999,-1.19549700
0.31002999,-1.19549700
0.31003999,-1.19549700
0.31004999,-1.19549700
0.31005999,-1.19549700
0.31006999,-1.19549700
0.31007999,-1.19549700
0.31008999,-1.19549700
0.31009999,-1.19549700
0.31010999,-1.19549700
0.31011999,-1.19549700
0.31012999,-1.19549700
0.31013999,-1.19549700
0.31014999,-1.19549700
0.31015999,-1.19549700
0.31016999,-1.19549700
0.31017999,-1.19549700
0.31018999,-1.19549700
0.31019999,-1.19549700
0.31020999,-1.19549700
0.31021999,-1.19549700
0.31022999,-1.19549700
0.31023999,-1.19549700
0.31024999,-1.19549700
0.31025999,-1.19549700
0.31026999,-1.19549700
0.31027999,-1.19549700
0.31028999,-1.19549700
0.31029999,-1.19549700
0.31030999,-1.19549700
0.31031999,-1.19549700
0.31032999,-1.19549700
0.31033999,-1.19549700
0.31034999,-1.19549700
0.31035999,-1.19549700
0.31036999,-1.19549700
0.31037999,-1.19549700
0.31038999,-1.19549700
0.31039999,-1.19549700
0.31040999,-1.19549700
0.31041999,-1.19549700
0.31042999,-1.21278300
0.31043999,-1.19549700
0.31044999,-1.19549700
0.31045999,-1.19549700
0.31046999,-1.19549700
0.31047999,-1.19549700
0.31048999,-1.21278300
0.31049999,-1.19549700
0.31050999,-1.19549700
0.31051999,-1.19549700
0.31052999,0.01728592
0.31053999,0.01728592
0.31054999,0.01728592
0.31055999,0.01728592
0.31056999,0.01728592
0.31057999,0.01728592
0.31058999,0.01728592
0.31059999,0.01728592
0.31060999,0.01728592
0.31061999,0.01728592
0.31062999,0.01728592
0.31063999,0.00000000
0.31064999,0.01728592
0.31065999,0.01728592
0.31066999,0.01728592
0.31067999,0.01728592
0.31068999,0.01728592
0.31069999,0.01728592
0.31070999,0.01728592
0.31071999,0.00000000
0.31072999,-1.21278300
0.31073999,-1.21278300
0.31074999,-1.21278300
0.31075999,-1.21278300
0.31076999,-1.21278300
0.31077999,-1.21278300
0.31078999,-1.21278300
0.31079999,-1.21278300
0.31080999,-1.21278300
0.31081999,-1.21278300
0.31082999,-1.19549700
0.31083999,-1.19549700
0.31084999,-1.21278300
0.31085999,-1.19549700
0.31086999,-1.21278300
0.31087999,-1.21278300
0.31088999,-1.19549700
0.31089999,-1.19549700
0.31090999,-1.19549700
0.31091999,-1.19549700
0.31092999,-1.19549700
0.31093999,-1.19549700
0.31094999,-1.19549700
0.31095999,-1.19549700
0.31096999,-1.19549700
0.31097999,-1.19549700
0.31098999,-1.19549700
0.31099999,-1.19549700
0.31100999,-1.19549700
0.31101999,-1.19549700
0.31102999,-1.21278300
0.31103999,-1.19549700
0.31104999,-1.19549700
0.31105999,-1.19549700
0.31106999,-1.19549700
0.31107999,-1.21278300
0.31108999,-1.19549700
0.31109999,-1.19549700
0.31110999,-1.19549700
0.31111999,-1.19549700
0.31112999,-1.19549700
0.31113999,-1.19549700
0.31114999,-1.19549700
0.31115999,-1.19549700
0.31116999,-1.21278300
0.31117999,-1.19549700
0.31118999,-1.19549700
0.31119999,-1.19549700
0.31120999,-1.19549700
0.31121999,-1.19549700
0.31122999,-1.19549700
0.31123999,-1.19549700
0.31124999,-1.21278300
0.31125999,-1.19549700
0.31126999,-1.19549700
0.31127999,-1.19549700
0.31128999,-1.19549700
0.31129999,-1.19549700
0.31130999,-1.19549700
0.31131999,-1.19549700
0.31132999,-1.19549700
0.31133999,-1.19549700
0.31134999,-1.19549700
0.31135999,-1.19549700
0.31136999,-1.19549700
0.31137999,-1.19549700
0.31138999,-1.19549700
0.31139999,-1.19549700
0.31140999,-1.19549700
0.31141999,-1.19549700
0.31142999,-1.19549700
0.31143999,-1.19549700
0.31144999,-1.19549700
0.31145999,-1.19549700
0.31146999,-1.21278300
0.31147999,-1.19549700
0.31148999,-1.19549700
0.31149999,-1.19549700
0.31150999,-1.19549700
0.31151999,-1.19549700
0.31152999,0.03463336
0.31153999,0.01728592
0.31154999,0.01728592
0.31155999,0.01728592
0.31156999,0.01728592
0.31157999,0.01728592
0.31158999,0.01728592
0.31159999,0.01728592
0.31160999,0.01728592
0.31161999,0.01728592
0.31162999,0.01728592
0.31163999,0.01728592
0.31164999,0.01728592
0.31165999,0.01728592
0.31166999,0.01728592
0.31167999,0.01728592
0.31168999,0.01728592
0.31169999,0.01728592
0.31170999,0.01728592
0.31171999,0.01728592
0.31172999,0.01728592
0.31173999,0.01728592
0.31174999,-1.21278300
0.31175999,-1.21278300
0.31176999,-1.21278300
0.31177999,-1.21278300
0.31178999,-1.21278300
0.31179999,-1.21278300
0.31180999,-1.21278300
0.31181999,-1.21278300
0.31182999,-1.21278300
0.31183999,-1.21278300
0.31184999,-1.21278300
0.31185999,-1.21278300
0.31186999,-1.21278300
0.31187999,-1.19549700
0.31188999,-1.21278300
0.31189999,-1.19549700
0.31190999,-1.21278300
0.31191999,-1.19549700
0.31192999,-1.19549700
0.31193999,-1.19549700
0.31194999,-1.19549700
0.31195999,-1.19549700
0.31196999,-1.19549700
0.31197999,-1.19549700
0.31198999,-1.19549700
0.31199999,-1.19549700
0.31200999,-1.19549700
0.31201999,-1.19549700
0.31202999,-1.19549700
0.31203999,-1.19549700
0.31204999,-1.19549700
0.31205999,-1.19549700
0.31206999,-1.19549700
0.31207999,-1.19549700
0.31208999,-1.19549700
0.31209999,-1.19549700
0.31210999,-1.19549700
0.31211999,-1.19549700
0.31212999,-1.19549700
0.31213999,-1.19549700
0.31214999,-1.19549700
0.31215999,-1.19549700
0.31216999,-1.19549700
0.31217999,-1.19549700
0.31218999,-1.19549700
0.31219999,-1.21278300
0.31220999,-1.19549700
0.31221999,-1.19549700
0.31222999,-1.19549700
0.31223999,-1.19549700
0.31224999,-1.19549700
0.31225999,-1.19549700
0.31226999,-1.19549700
0.31227999,-1.19549700
0.31228999,-1.19549700
0.31229999,-1.19549700
0.31230999,-1.19549700
0.31231999,-1.19549700
0.31232999,-1.19549700
0.31233999,-1.19549700
0.31234999,-1.19549700
0.31235999,-1.19549700
0.31236999,-1.19549700
0.31237999,-1.19549700
0.31238999,-1.19549700
0.31239999,-1.19549700
0.31240999,-1.19549700
0.31241999,-1.19549700
0.31242999,-1.19549700
0.31243999,-1.19549700
0.31244999,-1.19549700
0.31245999,-1.19549700
0.31246999,-1.19549700
0.31247999,-1.19549700
0.31248999,-1.19549700
0.31249999,-1.19549700
0.31250999,-1.19549700
0.31251999,-1.19549700
0.31252999,-1.19549700
0.31253999,-1.19549700
0.31254999,-1.19549700
0.31255999,0.03463336
0.31256999,0.01728592
0.31257999,0.01728592
0.31258999,0.01728592
0.31259999,0.01728592
0.31260999,0.01728592
0.31261999,0.01728592
0.31262999,0.01728592
0.31263999,0.01728592
0.31264999,0.01728592
0.31265999,0.01728592
0.31266999,0.01728592
0.31267999,0.01728592
0.31268999,0.01728592
0.31269999,0.01728592
0.31270999,0.01728592
0.31271999,0.01728592
0.31272999,0.01728592
0.31273999,0.01728592
0.31274999,0.01728592
0.31275999,0.00000000
0.31276999,-1.21278300
0.31277999,-1.21278300
0.31278999,-1.21278300
0.31279999,-1.21278300
0.31280999,-1.21278300
0.31281999,-1.21278300
0.31282999,-1.21278300
0.31283999,-1.21278300
0.31284999,-1.21278300
0.31285999,-1.19549700
0.31286999,-1.21278300
0.31287999,-1.19549700
0.31288999,-1.19549700
0.31289999,-1.19549700
0.31290999,-1.19549700
0.31291999,-1.19549700
0.31292999,-1.19549700
0.31293999,-1.19549700
0.31294999,-1.19549700
0.31295999,-1.19549700
0.31296999,-1.19549700
0.31297999,-1.19549700
0.31298999,-1.19549700
0.31299999,-1.19549700
0.31300999,-1.21278300
0.31301999,-1.19549700
0.31302999,-1.19549700
0.31303999,-1.19549700
0.31304999,-1.19549700
0.31305999,-1.19549700
0.31306999,-1.19549700
0.31307999,-1.19549700
0.31308999,-1.19549700
0.31309999,-1.19549700
0.31310999,-1.19549700
0.31311999,-1.19549700
0.31312999,-1.19549700
0.31313999,-1.19549700
0.31314999,-1.19549700
0.31315999,-1.19549700
0.31316999,-1.19549700
0.31317999,-1.19549700
0.31318999,-1.19549700
0.31319999,-1.17815000
0.31320999,-1.19549700
0.31321999,-1.19549700
0.31322999,-1.19549700
0.31323999,-1.19549700
0.31324999,-1.19549700
0.31325999,-1.19549700
0.31326999,-1.19549700
0.31327999,-1.19549700
0.31328999,-1.19549700
0.31329999,-1.19549700
0.31330999,-1.19549700
0.31331999,-1.19549700
0.31332999,-1.19549700
0.31333999,-1.19549700
0.31334999,-1.19549700
0.31335999,-1.19549700
0.31336999,-1.19549700
0.31337999,-1.19549700
0.31338999,-1.19549700
0.31339999,-1.19549700
0.31340999,-1.19549700
0.31341999,-1.19549700
0.31342999,-1.19549700
0.31343999,-1.19549700
0.31344999,-1.19549700
0.31345999,-1.19549700
0.31346999,-1.19549700
0.31347999,-1.19549700
0.31348999,-1.19549700
0.31349999,-1.19549700
0.31350999,-1.19549700
0.31351999,-1.19549700
0.31352999,-1.19549700
0.31353999,-1.19549700
0.31354999,-1.19549700
0.31355999,-1.16080200
0.31356999,0.01728592
0.31357999,0.01728592
0.31358999,0.01728592
0.31359999,0.01728592
0.31360999,0.01728592
0.31361999,0.01728592
0.31362999,0.01728592
0.31363999,0.01728592
0.31364999,0.01728592
